video_id,title,title_len,desc_len,emoji_count,tag_count,published_hour,views,likes,comments,view_like_ratio,channel_subs,has_caption,definition,topic_categories,url
08bq1Ux9Cw4,Random Cooking |#EverydayCooking #HomeCooking,45,219,3,14,13,42,10,11,23.81,699,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/08bq1Ux9Cw4
MQ8RbMGc3_8,#KuzhiPaniyaram#Paniyaram#SouthIndianFood#HomeCooking#BreakfastRecipes#IndianSnacks#VillageFood#yt,98,0,8,0,12,1772,10,0,0.56,86600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/MQ8RbMGc3_8
NP7GQ6mxjJo,Chhole Masala Recipe ~#cooking #quickrecipe #shorts,51,339,4,0,5,498,0,2,0.0,210,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/NP7GQ6mxjJo
Ak_1gzMv_X4,Bhook lagi ho to video skip mat karna 😄 #Cooking#KitchenVlog#IndianFood#DesiKitchen#HomeCooking,95,0,6,0,16,991,16,2,1.61,32,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Ak_1gzMv_X4
wLR5Y1AiJos,"Protein-packed chicken, veggie and egg omelette. #healthy #home #cooking #shortvideo #shorts",92,0,6,0,10,1566,15,0,0.96,104,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/wLR5Y1AiJos
YePklahLyok,These 7 dinners saved our week from takeout disaster #budgetmeals #homecooking #dinnerideas,91,39,3,31,3,596,3,0,0.5,248,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/YePklahLyok
eOqTy_9-LAI,#cooking #namakpade and papdi #home made simple and easy recipes,64,607,3,0,8,87,8,0,9.2,33,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/eOqTy_9-LAI
685HtcU6Kc0,#food #home #cooking #drinkhealthy,34,0,4,0,9,185,3,0,1.62,90,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/685HtcU6Kc0
fmRS-eLT_RE,Make dinner with me as someone who’s cooking more at home. #cooking #dailyvlog #food,84,0,4,0,3,1941,19,0,0.98,6,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/fmRS-eLT_RE
NZ9-vAX5cwM,Homemade food of rural Bengal | #shorts #food #cooking #BengaliFood,67,761,5,7,12,12847,34,0,0.26,30500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/NZ9-vAX5cwM
ctlADuTAGfw,Tomato Bharta | Desi Comfort Food with a Bengali Touch #DesiRecipes #EasyIndianFood #HomeCooking,96,192,4,11,14,1381,26,0,1.88,8770,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/ctlADuTAGfw
KEVFB3FpxyQ,Simple cumin rice for today 🍚 #homecooking #comfortfood #shorts,63,623,4,15,1,1743,6,0,0.34,11,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/KEVFB3FpxyQ
0qDGKePTGxU,Simple Home Cooking 🤍 | Cozy Kitchen Moments #shorts#youtubeshorts#silentvlog,77,0,5,0,15,1345,8,3,0.59,473,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/0qDGKePTGxU
WNE77ANY8-A,Simple Home Cooking,19,117,0,0,19,1668,0,0,0.0,39,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/WNE77ANY8-A
Q-DKJYX-8M0,Mini cakes topped with sweet glaze  Pure dessert perfection  #baking,68,0,1,6,10,193866,1287,43,0.66,360000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Q-DKJYX-8M0
osh-B95SymI,you can always count on baking💘 #chocolatecovered #chocolate,60,0,3,0,20,17780,620,3,3.49,346,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/osh-B95SymI
A-r8lW4750U,💗Valentines Cinnamon Rolls recipe #baking #bakingrecipe #cinnamonrolls #recipe,78,0,5,0,11,107733,1903,17,1.77,14000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/A-r8lW4750U
d3-aGo27s4E,3-Ingredient Vegan Chocolate Marshmallow Bars 🍫🤍 | Easy No-Bake Dessert! #VeganDessert #Chocolate,97,490,8,0,20,12901,164,6,1.27,52400,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/d3-aGo27s4E
SOaY4Nv8aSU,Pierce Brosnan & Keely Shaye Smith — Baking Together in a Rustic Kitchen #shorts #hollywood,91,0,4,0,1,11590,202,3,1.74,73100,0,hd,Lifestyle,https://www.youtube.com/shorts/SOaY4Nv8aSU
nAgSQgwLu7g,Baking Nomadic Bread on Fire | Winter Survival in the Mountains🥖🔥,65,978,3,0,0,15335,295,14,1.92,8560,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/nAgSQgwLu7g
pXgRiOo3mHM,The BEST chocolate chip cookie #foodasmr #food #recipe #viral #cookies #baking #makemefamous,92,0,7,0,23,16612,432,36,2.6,457,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/pXgRiOo3mHM
To7MDwGJnRU,whole orange cake ✨🍊 #baking #easyrecipe #orange,48,0,5,0,20,7955,0,7,0.0,15100,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/To7MDwGJnRU
CmLIVBS5WTw,(Credit: chefburcinarda on IG) #pastry #dessert #baking,55,0,6,0,14,74444,1460,10,1.96,1210000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/CmLIVBS5WTw
jfWHdX5-BI8,Life when your man LOVES you💕#cookies #baking #homebaker #valentinesday #love #couple #shorts #fyp,98,0,9,0,23,22603,405,2,1.79,3110,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/jfWHdX5-BI8
XflmDK2gKAc,Mix Baking Soda and Hydrogen Peroxide Into a Paste and Rub It On Stains for an Easy Clean.,90,0,0,0,14,472224,3792,96,0.8,806000,0,hd,,https://www.youtube.com/shorts/XflmDK2gKAc
FockBXN5jJI,Unlock Pro Baking: 5 Secrets Chefs NEVER Tell!,46,624,2,7,19,16403,165,0,1.01,7760,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/FockBXN5jJI
VDMc2KMT9S0,new design chocolate cake decoration ideas #chocolatecake #shorts #ytshorts #viralvideo,87,87,4,15,17,24892,235,5,0.94,850000,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/VDMc2KMT9S0
XFuFIPElssc,VIRAL BISCOFF NO BAKE CHEESECAKE 🤪💞💞💞 #cheesecake #biscoff #shortsfyp #viral,76,0,8,0,1,9367,377,22,4.02,73600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/XFuFIPElssc
7emSRxT4IMs,Happens to the best of us 🙃 #baking #recipe #fail #relatable,60,0,5,0,14,13957,133,3,0.95,72500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/7emSRxT4IMs
ef0eIkEAQIQ,Clay-Baked Steak! #royallqt #cooking #food,42,0,5,6,15,56449,1055,33,1.87,2560000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/ef0eIkEAQIQ
0aQQyUZlsz4,Bake Small Cake at Home | Easy Soft Mini Cake Recipe,52,1316,1,0,1,7566,140,2,1.85,30600,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/0aQQyUZlsz4
Tm3oKaJe3jQ,"""I'm down to give it a go"" 🤣 We are talking about BAKING, I SWEAR 🤣",67,596,5,0,17,18636,1642,39,8.81,10800,0,hd,"Entertainment,Film",https://www.youtube.com/shorts/Tm3oKaJe3jQ
QLeZo-Qv7Yk,The dreamiest cherry-topped vintage cake🍒 #cake #dessert #baking #pastry #chocolate #cherry #foodie,99,0,9,0,13,11834,322,2,2.72,360,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/QLeZo-Qv7Yk
lVpopEMlXi4,These are genius! 🤩 #audio #amazonfinds #amazonshopping #amazonmusthaves #baking #kitchen #lifehack,99,0,9,0,6,31124,301,3,0.97,10500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/lVpopEMlXi4
vO4uRJae42k,I will stop loving you when… #cookies #baking #deepthoughts,59,0,4,0,23,11187,299,10,2.67,14800,0,hd,"Hobby,Lifestyle",https://www.youtube.com/shorts/vO4uRJae42k
9kdErE8s8kk,Shop Lady Made a Egg Cake😘😲~ wood working art / hand crafts ideas / home made /skill #shorts,92,0,7,0,14,32975,334,0,1.01,35100,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/9kdErE8s8kk
QdfpyvTs8AY,Blueberry Cheesecake baked oats meal prep 🫐 - with kodiak protein oats! 🐻 #mealprep #shorts,91,338,6,4,18,140926,3523,63,2.5,1030000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/QdfpyvTs8AY
oOgZDtaxbS4,Peanut butter date bark! 😍#nz #baking #healthybaking #healthyrecipe #recipe #healthysweettreat,94,0,8,0,3,7353,355,3,4.83,15200,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/oOgZDtaxbS4
--XynkE4zOI,Strawberry Charcoal Oven Pie: Baking the Perfect Dessert,56,223,1,5,14,4013,149,2,3.71,17500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/--XynkE4zOI
fDUi0A9JhIo,mix colour cake decoration #vairlvideo #vairalshort #lamingtoncake #satisfying #shortvideo,90,0,5,0,2,25733,154,0,0.6,1240,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/fDUi0A9JhIo
deH0JDd4reM,bakery style Cake Design #cake​ #shortsfeed​ #viralvideo​ #youtubeshorts​ #trending​ #viralshort,96,0,11,0,13,37086,145,0,0.39,25800,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/deH0JDd4reM
wp7gDjRtmos,No bake desserts win #snack,27,121,1,0,18,10954,296,11,2.7,185000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/wp7gDjRtmos
X41p7BOxdAY,The Best Easy Coffee Toffee Cookies recipe #recipe #baking #cookies,67,199,3,2,13,3496,141,0,4.03,23100,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/X41p7BOxdAY
IBMPc0Js36A,This chef is a genius,21,0,0,0,7,9032,298,19,3.3,21000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/IBMPc0Js36A
fj1rzaZONbw,bakery style Cake Design #cake​ #shortsfeed​ #viralvideo​ #youtubeshorts​ #trending​ #viralshort,96,0,11,0,2,36262,123,1,0.34,25800,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/fj1rzaZONbw
uq2cdp0vmIk,#fortnite #chapter4 #duet #viralshort #baking #fyp #shorts,58,0,7,0,11,4180,177,3,4.23,9800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/uq2cdp0vmIk
xlmUTwrzq5I,art background 🤝 baking lol #sugarcookies #baking #diy #food #shopsmall,71,283,6,0,18,6910,496,11,7.18,9700,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/xlmUTwrzq5I
q1-Iu5FnP_c,🧶👜Cute knitted sweater bag mousse#mousse #baking #dessert #cakeart #tastyfood,77,227,7,5,7,5050,170,5,3.37,159000,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/q1-Iu5FnP_c
jTPVJjPFBgc,Mango Sticky Rice!! 🥭🌺 #jesuslovesyou #jadynnchapple #simplerecipes #viralshorts #cookingshorts,95,281,9,10,1,3017,0,4,0.0,1870,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/jTPVJjPFBgc
N3tQ51ZKwbg,You guys knew better #winterstorm #baking #homestead #urbanhomestead #selfsufficient,84,0,5,0,19,5318,137,2,2.58,9220,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/N3tQ51ZKwbg
L3VIXpofmg4,Scratch Baking That Makes Box Mixes Completely Obsolete,55,0,0,0,3,13948,178,2,1.28,123,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/L3VIXpofmg4
yxHSGaVOnJg,#baking #bread #morning #homecafe #matcha #cozy,47,0,6,0,16,2998,245,9,8.17,1020,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/yxHSGaVOnJg
uhQCfSduGKY,Mere bete ki Farmaish par banaya chocolate ganache cake #shorts #youtubeshorts #cake,84,84,3,13,4,26313,1130,2,4.29,535,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/uhQCfSduGKY
MMdgULMrZAU,aaj ke orders ke liye excited thi main🥳#baking #chocolatecake #cakedecorating #shortsviral,90,0,5,0,13,30130,1146,10,3.8,14300,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/MMdgULMrZAU
bexVH1G4tnE,BEST VENILLA CAKE SPONGE FOR ORDER WORK - Baking Expert - Cake #trending #cake #viral #shorts,93,93,6,15,13,4156,0,23,0.0,37300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/bexVH1G4tnE
h6n8I7HAZWQ,Bacchon ke tiffin ke liye paratha Kaise banaen #shorts #parathe,63,63,2,8,5,66417,1265,5,1.9,342000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/h6n8I7HAZWQ
UsBGR_gDj9k,first time home made cake 😁#viral #shorts #cakerecipe,53,1256,4,24,4,5180,0,0,0.0,196,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/UsBGR_gDj9k
olRcBaGuf-c,I love brownies,15,0,0,0,0,3101,30,0,0.97,17,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/olRcBaGuf-c
LePwxyNzfQs,Lemon loaf ✨⭐️🍋 #shorts#baking#easyrecipe#food,46,0,8,0,20,2208,57,2,2.58,254,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/LePwxyNzfQs
0S-xFASLiXA,Savory Bread Pudding #zerowaste,31,769,1,1,11,1197,12,1,1.0,2000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/0S-xFASLiXA
KMNZf6V4kGE,Eggless fudgy brownies 😋 #brownie #baking #foodrecipes #dessertrecipe #youtubeshorts #shorts #cake,98,656,8,19,13,21015,376,15,1.79,132,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/KMNZf6V4kGE
kMYLPXj4ER0,Republic day Special #shortsfeeds #zskiduniya #viral,52,122,3,7,9,8431,101,12,1.2,8050,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/kMYLPXj4ER0
akl3FDwBjuY,#croissant #chaqaloq #cake #tort #food #tortlar #minecraft #baklava #baking #desert #milka #yumshoq,99,0,12,0,11,7363,18,0,0.24,1390,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/akl3FDwBjuY
Lz0vg6yoFRI,Don’t eat this years snow #homestead #recipe #bakingideas #baking #wellness #homestead,86,0,7,0,18,5528,45,2,0.81,9220,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Lz0vg6yoFRI
LMmAitGXe7M,Baking Saj Bread in the Wild #shorts #food #tiktok #cooking #breadbaking,72,769,5,24,14,10294,78,8,0.76,13400,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/LMmAitGXe7M
onvIyPpNjf4,Focaccia: The EASIEST Baking Recipe EVER! #shorts,49,200,3,0,0,782,14,0,1.79,40000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/onvIyPpNjf4
TDRpitMv7ts,Everything I baked in a Van and my Tiny House in 2025 #food #baking #fyp,72,0,3,0,22,2379,222,16,9.33,36300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/TDRpitMv7ts
QIP8U9mxN9U,bakery style Cake Design #cake​ #shortsfeed​ #viralvideo​ #youtubeshorts​ #trending​ #viralshort,96,0,11,0,9,13004,63,1,0.48,6890,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/QIP8U9mxN9U
bKZaPmLNrS8,"MUST-TRY BAKERY IN NYC? 📍 Red Gate Bakery (East Village, Manhattan)",67,249,5,0,15,12053,316,0,2.62,43400,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/bKZaPmLNrS8
DvCRwwAjeXQ,Cookies 🍪 Easy Recipe ! #baking #quran #cookies #easyrecipe #homemade #chocolate,80,0,8,0,2,7034,61,1,0.87,216,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/DvCRwwAjeXQ
8hDJJv1EEOI,heart shape chocolate mirror glaze cake decorating ideas #mirrorglazecake #shorts #ytshorts #viral,98,98,4,15,3,32257,340,9,1.05,850000,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/8hDJJv1EEOI
f7K0RpUL_8A,Blueberry muffins #food #baking #muffins,40,567,3,20,6,1991,53,0,2.66,2740,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/f7K0RpUL_8A
Yty8FSWw8pI,Ramzan Special Chicken Bread pockets #shorts #trendingshorts #shortvideo #viralvideo #shortvideo,96,1883,5,28,5,73073,1120,3,1.53,18500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Yty8FSWw8pI
lWwBGT3IkcU,recent bakes as a teen 🌟 #baking #funny #relatable #teenagers #baker #foryou,76,0,7,0,14,4569,332,55,7.27,44900,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/lWwBGT3IkcU
uHknI-NbDjw,Indian fog 🇮🇳 cake decorating ideas #youtubeshorts #cakedesign #cakedecorating #shortvideo,90,0,6,0,2,47319,218,0,0.46,6890,0,hd,"Hobby,Lifestyle",https://www.youtube.com/shorts/uHknI-NbDjw
DoUnYUqPI2s,Baking Soda Around Flower Bed Edges Stops Grass and Weeds Creeping In Simple Yard Hack,86,577,0,0,21,9319,14,0,0.15,5420,0,hd,,https://www.youtube.com/shorts/DoUnYUqPI2s
2_S_spDKHAk,Salt bread 🫶🏼 #saltbread #bread #συνταγη #baking #croissant,59,0,7,0,7,4580,94,3,2.05,1650,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/2_S_spDKHAk
6tUtVSmBW9E,Meat Processing | Mutton Cutting | Butchers | Knife - How to Butcher #recipe #cooking #baking #food,99,0,8,0,10,22558,186,0,0.82,83600,0,hd,Food,https://www.youtube.com/shorts/6tUtVSmBW9E
hFrhq0XZ7tQ,Perfect Pastel Cake Frosting Tutorial DIY Baking Tips #CakeDecorating #PastelColors,83,1439,2,17,17,94,0,0,0.0,86000,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/hFrhq0XZ7tQ
PSIJDprJa2A,Chalk ASMR #asmr #crushingtime #relax #oddlysatisfying #sandmentcrushing #baking,80,0,6,0,20,13120,63,0,0.48,4570,0,hd,,https://www.youtube.com/shorts/PSIJDprJa2A
-8OZ3t-itF4,Pink heart confetti sourdough loaf #baking #sourdoughbaking #sourdough #sourdoughscoring,88,0,4,0,16,4164,78,0,1.87,168,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/-8OZ3t-itF4
Ly_85pr9gNg,Ovens #cookinginstruction #food #japanesebreakfast #cooking #thehungrycubanadventures #foodie,93,0,6,0,0,1085,6,0,0.55,13600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Ly_85pr9gNg
kk0uMfM5Mbc,Chocolate Quinoa Crunch Bars 🍫✨ No-Bake Protein Snack! #QuinoaCrunchBars #VeganSnack,84,1568,6,0,16,113769,3035,39,2.67,25500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/kk0uMfM5Mbc
3ye1XPFPGFA,25.01.26 Offline baking class details Bangalore contact 6362283317 #shorts,74,0,1,0,3,1645,21,0,1.28,7770,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/3ye1XPFPGFA
LSU3jJXB91k,amazing cake 🍰🎂design #cake #shortsfeed #viral,46,46,5,9,3,33071,153,0,0.46,610,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/LSU3jJXB91k
JrTw_GPYT_I,Easy Chocolate Chip Skillet Cookie 🍪 #baking #easyrecipes #dessert #chocolate #cookie #food #shorts,99,0,8,0,23,1279,26,3,2.03,4220,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/JrTw_GPYT_I
Cpm3_w0hjwI,Idea for buns #sweet #croissant #baking,39,0,3,0,13,35084,249,4,0.71,35800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Cpm3_w0hjwI
fFvI79H98tI,Matcha Lava Cake🌿🍫 #pastrychef #baking #matcha #lavacake,56,550,6,0,12,2629,27,2,1.03,120,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/fFvI79H98tI
1S0diieBnQc,Earl Grey Apricot Cream Cheese Loaf☕️⛅️,39,1740,4,0,6,1915,73,3,3.81,388,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/1S0diieBnQc
uOay3hO1Y0w,Multi Colour Cake Decorating 😍🥰Shorts Video #shortsfeed #trending #shorts #feed #amazing #new #yt,97,97,9,18,2,49600,209,0,0.42,746,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/uOay3hO1Y0w
FxIE67rYgoU,Gluten-free butter cookies for my friend 💛✨ #baking #glutenfree #cookies #buttercookies,87,0,7,0,1,1301,13,0,1.0,12,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/FxIE67rYgoU
JTi2rqUb6xY,Baking Day!!! #food #baking #sourdough #sourdoughbread #fyp #trending #ytshorts #viral,86,0,11,0,3,153,4,0,2.61,9,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/JTi2rqUb6xY
QOI5RFkEMYU,Perfect Sourdough on storm day #shorts,38,16,1,0,0,2323,22,2,0.95,706,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/QOI5RFkEMYU
7N1JM67WaFI,Working that dough🍕🍕 #baking #pizza,35,0,4,0,17,8628,20,2,0.23,1000,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/7N1JM67WaFI
IVBYrUnujjc,#teleras #pan #panmexicano #mexicanbread #pandulce #baking #foodie,66,0,7,0,17,1962,26,0,1.33,3930,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/IVBYrUnujjc
WQ_4D-l4vKo,Tea time cake  🍰#cake #food #baking#bakerynstyle cake,53,53,5,0,10,1485,26,0,1.75,367,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/WQ_4D-l4vKo
Q1oAuwP64Do,Vid #23   Baking homemade lemon scones! 😍🍋,42,0,4,0,0,1000,16,11,1.6,50,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Q1oAuwP64Do
PXzinZVD9SY,chocolate chip 🍪 ❤️ #baking #winter #aesthetic #cozy #shorts,60,0,8,0,0,597,9,3,1.51,11,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/PXzinZVD9SY
mVBbdvcJdlY,hawaiian rolls using sourdough starter :),41,0,2,0,17,915,3,0,0.33,6,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/mVBbdvcJdlY
jOPLFfyR0Ng,Let us bake Mini Cheesecakes (in a standard muffin pan) ✨ #shorts #minicheesecakes #baking #recipe,98,0,7,0,9,1077,29,2,2.69,2430,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/jOPLFfyR0Ng
NhfqCcSm92A,Unicorn cake .. A Passion fruit infused vanilla sponge cake #baking #unicorn #eggfreebaking #cake,97,0,4,0,10,1644,11,0,0.67,8,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/NhfqCcSm92A
hkS-D-1a6Ac,Baking pizza onboard🍕👩‍🍳 #liveaboard #boatlife #cooking #sailboat,65,0,8,0,18,1626,59,7,3.63,8570,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/hkS-D-1a6Ac
AaqkyYjVsug,The real small batch baking 🥯 #youtubeshorts #baking #cinnamoroll,65,0,4,12,0,0,0,0,0.0,0,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/AaqkyYjVsug
52lePz6gQ6U,Cookie dough → Nutella cookie reveal 🤎😍 #CookiesDeMaya #cookies #asmr #baking #nutella #shorts,94,0,9,0,17,3219,41,0,1.27,197,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/52lePz6gQ6U
3kAvKWZp8h0,#subscribe_my_channel #cake #baking #cooking #ekmotahathighumechala #recipe #ekbharatshresthbharat,98,0,7,0,18,18,2,0,11.11,16,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/3kAvKWZp8h0
djdhixcRRj0,The Softest Bread Ever,22,114,0,31,23,2088,12,1,0.57,33,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/djdhixcRRj0
a63d5V4EDE0,Hand-grabbed pancake to dirty mini croissant #Lazy food#Breakfast#The latest way to enjoy,89,0,4,0,2,2999,28,0,0.93,104,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/a63d5V4EDE0
g6FUukyWmzE,Bake with me #siniorajuanskitchen #foodieph #bakewithme,55,0,3,0,3,680,2,0,0.29,43500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/g6FUukyWmzE
qrkj5a-t6AI,Crispy Baked BACON 🥓 Perfect Every Time 😋 #food #protein #baking #bacon #video,78,570,7,7,16,1263,4,0,0.32,213000,1,hd,"Food,Lifestyle",https://www.youtube.com/shorts/qrkj5a-t6AI
_Q2ZgPcRAuw,GIVEAWAY WINNERS #viral #cake #giveaway #giveawaywinner #shortsfeed #baking #brownie#trending#baker,99,376,9,11,13,2617,69,8,2.64,1270,0,hd,"Hobby,Lifestyle",https://www.youtube.com/shorts/_Q2ZgPcRAuw
Ay03_zddXqI,Pigs in a blanket🍽️ #asmr #easyrecipe #lunchideas #snackideas #baking #funfood,78,0,8,0,22,2824,41,2,1.45,51600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Ay03_zddXqI
ZuY5OckOjuw,POV: you’re the baker of the family                          #baking #relatable #fyp #viral #shorts,99,0,7,0,1,4592,63,0,1.37,47,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/ZuY5OckOjuw
EaBMeaxfBcE,The sibling BEEF is real 😂💀,27,0,2,0,1,35350,103,0,0.29,59800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/EaBMeaxfBcE
QKMwz2J829o,Brioche Bread so goood #food #foodie #bread,43,0,3,0,1,1215,9,0,0.74,1430,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/QKMwz2J829o
3s30r4kbezw,#youtubeindia #cake #baking #youtuber #howtomakecakecreamathome#cakedecorating#youtubeshorts#baking,99,0,8,0,13,480,8,0,1.67,83,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/3s30r4kbezw
BeviqC6cUiI,Boston Cream Donuts! 🍩// #baking #cooking #cookingshorts #recipe #music #trending #shorts,89,0,11,0,14,2742,60,3,2.19,528,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/BeviqC6cUiI
Rd9ZspR8MKM,Meat Processing | Mutton Cutting | Butchers | Knife - How to Butcher #recipe #cooking #baking #food,99,0,8,0,13,12225,78,0,0.64,83600,0,hd,Food,https://www.youtube.com/shorts/Rd9ZspR8MKM
yzSp42Gguhk,📞997894444 #manabakery #cake #browniesulangtahun #food #chocolate #brownie #shiriliklar #baking,95,0,9,0,14,2492,16,2,0.64,14600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/yzSp42Gguhk
_58PyugHYKI,How to cut round parchment paper for round baking tray,54,224,0,0,13,1895,5,0,0.26,57,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/_58PyugHYKI
uMlLPsnXBSs,#croissant #baking #sweet,25,0,3,0,9,4241,39,2,0.92,35800,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/uMlLPsnXBSs
4xlYUFPrR5c,Sweeten Ramzan with a Fruit Tart#Shorts #RamzanRecipes #FruitTart #DessertRecipe #Baking,88,342,5,10,4,1865,14,0,0.75,1420,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/4xlYUFPrR5c
